id,title,description,availability,condition,price,link,image_link,brand,inventory,fb_product_category,google_product_category,model,year,transmission,body_style,drivetrain,vin,exterior_color,state_of_vehicle,fuel_type,exterior_color,custom_label_1,custom_label_2,custom_label_3,custom_label_4
63208,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj0nz008011.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/4/044a856e69aa68db6e6612f98f731b43-TMBJP6NJ0NZ008011-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ0NZ008011,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63164,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj5nz007517.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/4/044a856e69aa68db6e6612f98f731b43-TMBJP6NJ5NZ007517-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ5NZ007517,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63210,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj9nz007956.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/4/044a856e69aa68db6e6612f98f731b43-TMBJP6NJ9NZ007956-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ9NZ007956,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63322,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 MPI 60 KM,Oferta leasingu online,in stock,NEW,63850 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-mpi-44-kw-60-km-5-biegowa-manualna-srebrny-brillant-metalizowany-tmbja6nj1nz009251.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/7/d/7dbe8cada16b8532383e7353f0e0e6c3-TMBJA6NJ1NZ009251-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJA6NJ1NZ009251,Srebrny Brillant Metalizowany,NEW,GASOLINE,Srebrny Brillant Metalizowany,717.18 PLN,1.0 MPI 60 KM,"{addr1: 'Hutnicza 2 A', city: 'Lubin', region: 'Silesian Voivodeship', postal_code: '59-300', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63554,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68900 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-biel-moon-metalizowany-tmbjp6nj5nz007579.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/8/e8174d263dce35abca80375e044780f6-TMBJP6NJ5NZ007579-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ5NZ007579,Biel Moon Metalizowany,NEW,GASOLINE,Biel Moon Metalizowany,720.88 PLN,1.0 TSI 95 KM,"{addr1: 'Opolska 2c', city: 'Opole', region: 'Silesian Voivodeship', postal_code: '45-960', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Bezpieczeństwo ---  - Hamulce tarczowe z tyłu,  --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63559,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68900 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj5nz007680.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/b/2bd565a3c2be3f7563b91079017e623c-TMBJP6NJ5NZ007680-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ5NZ007680,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,720.88 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Bezpieczeństwo ---  - Hamulce tarczowe z tyłu,  --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63558,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68900 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj8nz007883.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/b/2bd565a3c2be3f7563b91079017e623c-TMBJP6NJ8NZ007883-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ8NZ007883,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,720.88 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Bezpieczeństwo ---  - Hamulce tarczowe z tyłu,  --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63560,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68900 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj3nz007550.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/b/2bd565a3c2be3f7563b91079017e623c-TMBJP6NJ3NZ007550-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ3NZ007550,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,720.88 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Bezpieczeństwo ---  - Hamulce tarczowe z tyłu,  --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63372,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,69150 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-blekit-race-metalizowany-tmbjp6nj3nz009492.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/3/6/368772a6b54a6e54ebc0df21bf2e699a-TMBJP6NJ3NZ009492-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ3NZ009492,Błękit Race Metalizowany,NEW,GASOLINE,Błękit Race Metalizowany,723.50 PLN,1.0 TSI 95 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Komfort ---  - Pakiet zimowy,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63213,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,69150 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-czern-magic-metalizowany-tmbjp6nj3nz008827.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/4/e46d0368f210417ce7e5c32e808b78bc-TMBJP6NJ3NZ008827-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ3NZ008827,Czerń Magic Metalizowany,NEW,GASOLINE,Czerń Magic Metalizowany,723.50 PLN,1.0 TSI 95 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Komfort ---  - Pakiet zimowy,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63237,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,69150 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-blekit-race-metalizowany-tmbjp6nj0nz008722.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/3/6/368772a6b54a6e54ebc0df21bf2e699a-TMBJP6NJ0NZ008722-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ0NZ008722,Błękit Race Metalizowany,NEW,GASOLINE,Błękit Race Metalizowany,723.50 PLN,1.0 TSI 95 KM,"{addr1: 'Jadwigi Wajsówny  7-9', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-002', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Komfort ---  - Pakiet zimowy,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63622,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,69150 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-czern-magic-metalizowany-tmbjp6nj2nz010990.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/a/6/a633b3eeb2d711a76b54b95da5683319-TMBJP6NJ2NZ010990-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ2NZ010990,Czerń Magic Metalizowany,NEW,GASOLINE,Czerń Magic Metalizowany,723.50 PLN,1.0 TSI 95 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Komfort ---  - Pakiet zimowy,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63367,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,69150 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-czern-magic-metalizowany-tmbjp6njxnz009683.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/4/e46d0368f210417ce7e5c32e808b78bc-TMBJP6NJXNZ009683-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJXNZ009683,Czerń Magic Metalizowany,NEW,GASOLINE,Czerń Magic Metalizowany,723.50 PLN,1.0 TSI 95 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Komfort ---  - Pakiet zimowy,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63214,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,69150 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-blekit-race-metalizowany-tmbjp6nj5nz008733.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/3/6/368772a6b54a6e54ebc0df21bf2e699a-TMBJP6NJ5NZ008733-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ5NZ008733,Błękit Race Metalizowany,NEW,GASOLINE,Błękit Race Metalizowany,723.50 PLN,1.0 TSI 95 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Komfort ---  - Pakiet zimowy,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63748,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,69600 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-czern-magic-metalizowany-tmbjp6nj9nz011120.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/4/e46d0368f210417ce7e5c32e808b78bc-TMBJP6NJ9NZ011120-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ9NZ011120,Czerń Magic Metalizowany,NEW,GASOLINE,Czerń Magic Metalizowany,728.20 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Komfort ---  - Pakiet zimowy,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
